product_id,recommendation_count,avg_personalized_score,main_strategy,main_category,share
ed4eef5d2197b2950e6eec648488909d,54,3.1655742587455427,new_user_content_diverse,bebes,0.0001
d2c7a1e57b8f3e74095798f867334b36,54,3.1313261574971474,new_user_content_diverse,relogios_presentes,0.0001
4534bceddbf90ce5876ec482cc5c74d2,54,3.1301858898376285,new_user_content_diverse,eletrodomesticos,0.0001
12679a5fde22662b441abe4f754345ae,54,3.1175537089856644,new_user_content_diverse,utilidades_domesticas,0.0001
a46875fb5b8d19ac3cff18deb9bae57e,54,3.096434985821714,new_user_content_diverse,informatica_acessorios,0.0001
2ccb88cb2c4943230baf9a184b76b76d,54,3.077464679581814,new_user_content_diverse,beleza_saude,0.0001
460a66fcc404a3d7306d5f50fcb2d18a,54,3.0642758322022106,new_user_content_diverse,utilidades_domesticas,0.0001
73ae8d8ca7df19a982c92fc1265d9e46,54,3.023109636450951,new_user_content_diverse,cama_mesa_banho,0.0001
44fc450365728c413fefc547592626be,54,2.9939428717684877,new_user_content_diverse,eletroportateis,0.0001
5245dad16589e03f45e496de427b578a,54,2.9759371167924447,new_user_content_diverse,malas_acessorios,0.0001
d1847c3f994dc0bb4d1248520ecb81f3,54,2.9663184591514087,new_user_content_diverse,informatica_acessorios,0.0001
dc2cab354de46ca82b8cf4cb24e16614,54,2.9175505007358997,new_user_content_diverse,moveis_escritorio,0.0001
e4c7ed7a832858c17d60ad5e38b00aba,54,2.890592565123986,new_user_content_diverse,cama_mesa_banho,0.0001
3aa3fb2fdb16c7383879e48a574fc8ab,54,2.879410026207799,new_user_content_diverse,moveis_decoracao,0.0001
2c2491f31fe7320124ccf2f3404354a6,54,2.872492745025393,new_user_content_diverse,telefonia,0.0001
88a3f73bd7326cded0153029c775d145,54,2.825959426003131,new_user_content_diverse,esporte_lazer,0.0001
5b2b72f58d212a6e4733884ef0ece564,54,2.8216443069736794,new_user_content_diverse,cama_mesa_banho,0.0001
c63857f1b80521fbf01eb987423d0ccd,54,2.7729710568959764,new_user_content_diverse,esporte_lazer,0.0001
d9d4c1378e3c6564f55c02bec84e8f2f,54,2.7198190558743254,new_user_content_diverse,moveis_decoracao,0.0001
3215010238fcd9cab6ba7d2b81a6973d,54,2.6794448918336946,new_user_content_diverse,market_place,0.0001
60c93709754c1b56d6fcc7187a4810f3,54,2.6771907592073734,new_user_content_diverse,utilidades_domesticas,0.0001
884fa3cd42986ba480ea2f8ae4e25ff7,54,2.6553709559922614,new_user_content_diverse,informatica_acessorios,0.0001
940d38f0ef286bd93612fcdc91dd38ed,54,2.636257925251628,new_user_content_diverse,utilidades_domesticas,0.0001
2239cf6b4421c4bd57f8a87127800929,54,2.5664725401714055,new_user_content_diverse,moveis_escritorio,0.0001
0e687d00ba3214b4aca6397a14d49373,54,2.5091058664569683,new_user_content_diverse,eletrodomesticos_2,0.0001
555cdc8ae3abc9870afa02367539b799,54,2.4769687996786747,new_user_content_diverse,relogios_presentes,0.0001
b8762d562d810c2f8d7ad7e9c12957be,54,2.35056191059603,new_user_content_diverse,utilidades_domesticas,0.0001
11059273f4bc1a293777e98c89807c62,54,2.3259347239855552,new_user_content_diverse,beleza_saude,0.0001
72c0ede833dac61a24ac9a7c394066a5,54,2.219872242053324,new_user_content_diverse,papelaria,0.0001
f09f6223e88af7f6de46dec6a437458b,54,2.0927479566852805,new_user_content_diverse,cama_mesa_banho,0.0001
4413a608a42bd21bbf9d5abbd58c249a,54,2.071519372884178,new_user_content_diverse,cool_stuff,0.0001
9ff668529410eefd5bca723acb4834c1,54,1.4075192157299923,high_value_tier2_diverse,moveis_decoracao,0.0001
aa4383b373c6aca5d8797843e5594415,53,4.056857830988901,new_user_content_diverse,automotivo,0.0001
ad0e74d7a7848008daa87492dff8db9f,53,3.8649675346174845,new_user_content_diverse,automotivo,0.0001
cd494d8236315646d34e31b09c5f86a4,53,3.8531936019276656,new_user_content_diverse,beleza_saude,0.0001
7ee6dbf13ecd5dc58d07fd0fc2eaf49a,53,3.796677513811041,new_user_content_diverse,beleza_saude,0.0001
382132cf96c88a277a65226833af5f61,53,3.779881328364377,new_user_content_diverse,informatica_acessorios,0.0001
b00ac0753288344fef1ce8c5ac37f89d,53,3.748391940831963,new_user_content_diverse,utilidades_domesticas,0.0001
da686d15de3ee88de081bd159b031e47,53,3.7210308304635418,new_user_content_diverse,informatica_acessorios,0.0001
dd2f30521d540d49a7f2b94cbc99a4d1,53,3.6927621140917175,new_user_content_diverse,utilidades_domesticas,0.0001
4167a7ae0930579d1f27d465a1a042f0,53,3.655482613353426,new_user_content_diverse,beleza_saude,0.0001
fa66c43e63966d8b1770f6df326e05fb,53,3.6477542235624174,new_user_content_diverse,esporte_lazer,0.0001
4f1a7a45b6d43fa7e4958e013923d9e5,53,3.630364066517181,new_user_content_diverse,instrumentos_musicais,0.0001
94a6c010ef78e62cab34c6caf0a69b5f,53,3.6255686050252396,new_user_content_diverse,consoles_games,0.0001
3f1361100ad34281edf04ce745f62b89,53,3.6182676189273666,new_user_content_diverse,moveis_decoracao,0.0001
c329abd2a10fad4a2f83377956328c67,53,3.6165678028490644,new_user_content_diverse,ferramentas_jardim,0.0001
0bc4d2de176747bbc8b5e680bfdb66b6,53,3.607889047279294,new_user_content_diverse,esporte_lazer,0.0001
3e7ca2ff3d372303c5773c8018746fc2,53,3.597445713034677,new_user_content_diverse,bebes,0.0001
9b6bfa37bf400cdadb8f867ce97855ae,53,3.582117981555325,new_user_content_diverse,telefonia,0.0001
56bebf1fde63ae23809cc2fae7f9574c,53,3.579048596258543,new_user_content_diverse,automotivo,0.0001
39b5afc4814b4e72b2bfe4f4806aac25,53,3.5754375422919957,new_user_content_diverse,relogios_presentes,0.0001
45af706a261242e1f74e90aee7b49a5b,53,3.5743876057572543,new_user_content_diverse,cama_mesa_banho,0.0001
8b4a33d7c554bbe096de11bb33ce6f4a,53,3.5461415762790014,new_user_content_diverse,automotivo,0.0001
1574ed2c73e4465c572f68dd77528203,53,3.5410147369509066,new_user_content_diverse,Unknown,0.0001
7a3bc1b5f3ad201ecd5d03d51d34bedd,53,3.5408721993824814,new_user_content_diverse,beleza_saude,0.0001
94774f52c71a3e4ce084c21c873507cc,53,3.531332913995424,new_user_content_diverse,automotivo,0.0001
65dfa5d20f4beb1a0f6aad75c004434f,53,3.5265600831969475,new_user_content_diverse,cool_stuff,0.0001
b48ac8fbef9f889656ccef21bd7ca87b,53,3.521654613249496,new_user_content_diverse,cama_mesa_banho,0.0001
7c24503a64637f3ab756ed1b44826747,53,3.5209818579851264,new_user_content_diverse,brinquedos,0.0001
2ac5c215e10e7251979c895510de4121,53,3.519153030367187,new_user_content_diverse,cool_stuff,0.0001
cbd2c1ba72b7f4ce36a69fd430c019ae,53,3.5108080851429073,new_user_content_diverse,esporte_lazer,0.0001
5cc3b3b52374e67281fd366c03b57ff5,53,3.482375666203426,new_user_content_diverse,pet_shop,0.0001
657aa59c6c58816ddc4f86c51a2759c9,53,3.479355082741699,new_user_content_diverse,bebes,0.0001
40631fc40fbf11823322e3477ca53171,53,3.391923794869263,new_user_content_diverse,beleza_saude,0.0001
82cfbad6a3bb123bb807f51078765a0f,53,3.3702734503766587,new_user_content_diverse,esporte_lazer,0.0001
127c0cde3ea832c4c4901159cf902d0e,53,3.3681837385396003,new_user_content_diverse,informatica_acessorios,0.0001
9c422a519119dcad7575db5af1ba540e,53,3.3672082068774554,new_user_content_diverse,informatica_acessorios,0.0001
601d52789faa7ded8408d63ccfcb4800,53,3.363601270368616,new_user_content_diverse,esporte_lazer,0.0001
17865682ce7cccfe7dec02d1f74a8f86,53,3.356712930712798,new_user_content_diverse,automotivo,0.0001
046eee903d62294ffad4e38ae6aa730e,53,3.3359215115940897,new_user_content_diverse,cama_mesa_banho,0.0001
dfb92838905ead933a01256a80edc894,53,3.3235391742875002,new_user_content_diverse,esporte_lazer,0.0001
b7a812ed1b86b3b00e566dc29ba7ec7c,53,3.32218001688268,new_user_content_diverse,cama_mesa_banho,0.0001
bf44071ef18f5c9ded039681c68b1996,53,3.2929710155085767,new_user_content_diverse,bebes,0.0001
e0e2e29a516b06947e388d20aa7bf7a6,53,3.2900198532771565,new_user_content_diverse,cama_mesa_banho,0.0001
77626943dadc1bafb9625f65d98724e3,53,3.2728434199129497,new_user_content_diverse,utilidades_domesticas,0.0001
eab1309765ca0c3ba5c2ae2b85b28b00,53,3.269307158201465,new_user_content_diverse,esporte_lazer,0.0001
d3257d83b50d04301c9d969a0e2ec4ee,53,3.261522656795923,new_user_content_diverse,relogios_presentes,0.0001
eac8b9e1c1eaa41a41acc9f41d1287e5,53,3.2405509498269476,new_user_content_diverse,cama_mesa_banho,0.0001
aefae62335aa97901109f0c0f08ff0bd,53,3.2325648848994986,new_user_content_diverse,esporte_lazer,0.0001
e0e83e0b538dc1d9a1c6568d3a94034a,53,3.2303338338264367,new_user_content_diverse,esporte_lazer,0.0001
2fb0efd1f61f186ffdda9e8ec70f27f2,53,3.2295889094036148,new_user_content_diverse,bebes,0.0001
668c1d83312f239e50994fbb06aeb4dd,53,3.22227148750184,new_user_content_diverse,relogios_presentes,0.0001
21191f1db2fabc46b8ae34857a3b130a,53,3.1952466845935397,new_user_content_diverse,esporte_lazer,0.0001
439dee65f97bb5e70b021e1e7cf54a5e,53,3.1890576542464406,new_user_content_diverse,telefonia,0.0001
63c6e184ddfd2f0879921b9455b21067,53,3.1816109980844844,new_user_content_diverse,informatica_acessorios,0.0001
dbfa741e0e5dfae13c9f023d8b8cbd96,53,3.126241709230757,new_user_content_diverse,bebes,0.0001
071f9a2b7591f2e8a2a59a50ecc5a297,53,3.1204744255320995,new_user_content_diverse,bebes,0.0001
a0b706aace06abff783f614e8b01b760,53,3.11087039760068,new_user_content_diverse,beleza_saude,0.0001
259bd66612b61aa4e82ce3cde9272bbc,53,3.10698200098697,new_user_content_diverse,utilidades_domesticas,0.0001
2cf9ec82c2ca858baedfb2c2e5c06b6f,53,3.106571554061289,new_user_content_diverse,utilidades_domesticas,0.0001
a5db577b646be1ddbfdcf6dddeaf91ea,53,3.0888681561540356,new_user_content_diverse,utilidades_domesticas,0.0001
4e0946aebc8e1d7521219ec1e7380aed,53,3.081176389907382,new_user_content_diverse,brinquedos,0.0001
d245838e3d0b2b51d751ccdc98885a8e,53,3.081148507153656,new_user_content_diverse,beleza_saude,0.0001
679d1a26cc192f14e7e30ae397f8b089,53,3.074915722194488,new_user_content_diverse,beleza_saude,0.0001
9c8d6227bbe62913ca96217005540fda,53,3.07010873434896,new_user_content_diverse,esporte_lazer,0.0001
7e4453fdebc830f4198332526054960f,53,3.06113246174947,new_user_content_diverse,moveis_decoracao,0.0001
35557c68a22ecebcf066e25ca2ddc144,53,3.0588764239131527,new_user_content_diverse,ferramentas_jardim,0.0001
af62192c9415dbf2b36c294762acd9ed,53,3.049498116337181,new_user_content_diverse,moveis_decoracao,0.0001
c1cf8f51eac90b1ff478250b3d35c37b,53,3.045911895068175,new_user_content_diverse,esporte_lazer,0.0001
fd0731561b291a28f6a3a189e86a1107,53,3.0387177666282943,new_user_content_diverse,malas_acessorios,0.0001
a069fc741ff92fd8af8270a66f35fcbd,53,3.0375222242493827,new_user_content_diverse,moveis_sala,0.0001
62224b433a431310bf27129938ad9f64,53,2.9536233289245266,new_user_content_diverse,esporte_lazer,0.0001
3410cbd7df2130ec3cb9300ef0fe3df1,53,2.940517395369552,new_user_content_diverse,informatica_acessorios,0.0001
9b2a0b97c2471793b067f77f2252defa,53,2.940137439279526,new_user_content_diverse,esporte_lazer,0.0001
f286c2fe211df4102919d0bed084dddf,53,2.926783619802545,new_user_content_diverse,telefonia,0.0001
4d4321549f8f978a19a4d17588b1e770,53,2.9095418656115872,new_user_content_diverse,casa_conforto,0.0001
4689718bc1b839a9baeaa91d2c278598,53,2.9037856208244675,new_user_content_diverse,cama_mesa_banho,0.0001
ebf1c13032246ea801765e8cb5417365,53,2.8966687417211867,new_user_content_diverse,casa_construcao,0.0001
209fa5709fd95c3fac1edddca1d6c505,53,2.893685748924952,new_user_content_diverse,cama_mesa_banho,0.0001
beb1cc5b34dcd5fb5c3214a3564b7fdd,53,2.884907808723224,new_user_content_diverse,informatica_acessorios,0.0001
94976cc078d10e74c19c62f0b3b52432,53,2.8595385770352757,new_user_content_diverse,cama_mesa_banho,0.0001
d1fbb5683c8e93f314d0f2bf40d07761,53,2.8420697160288397,new_user_content_diverse,cama_mesa_banho,0.0001
805967bd91579942b3caac4ebcc39a54,53,2.8199523530074972,new_user_content_diverse,cama_mesa_banho,0.0001
c917cd48f8178bc6e1e4bf902c7e0b83,53,2.8161986909386636,new_user_content_diverse,telefonia,0.0001
7bcf2266b78ccc737b8f26f925d3c5d4,53,2.774638038674694,new_user_content_diverse,perfumaria,0.0001
1ec3e93251df2e23babb7daa30c52496,53,2.7017814226442676,new_user_content_diverse,esporte_lazer,0.0001
af3c32ffb86784d96ad53372364b9d3d,53,2.6184618669181563,new_user_content_diverse,telefonia,0.0001
32bcebd1122da0e45ac11739dd7a1cad,53,2.6080652778159976,new_user_content_diverse,automotivo,0.0001
f0f25035bed5ba1a75a678c0f9f09190,53,2.598990157618025,new_user_content_diverse,moveis_decoracao,0.0001
42130cd7a981706499a4d337f2f7f621,53,2.5861888661065295,new_user_content_diverse,telefonia,0.0001
6d2fde7d12bb6ff367dbda120ba8828e,53,2.1873314065249807,new_user_content_diverse,informatica_acessorios,0.0001
996ae0a67e63b78b427a1f8d07543e86,53,1.75835543089807,high_value_tier2_diverse,cama_mesa_banho,0.0001
79fc4c7da6812091c88d89e02e02887c,53,1.0097229817666742,high_value_tier3_diverse,moveis_sala,0.0001
e2998bdeb405a823c497b3ea4e3f263e,52,3.890168411842744,new_user_content_diverse,beleza_saude,0.0001
0cfc9fea40ee0f7006d150fbdf3fa808,52,3.8618315116633117,new_user_content_diverse,livros_interesse_geral,0.0001
b301f133a68b93a9a9a3db2987c1be36,52,3.819232733223409,new_user_content_diverse,informatica_acessorios,0.0001
7d681d24b9bad757fb34b0d464c350e4,52,3.8089674603740513,new_user_content_diverse,beleza_saude,0.0001
4f5459b07e4a3e0897228ccfe3aa474d,52,3.800352511810173,new_user_content_diverse,utilidades_domesticas,0.0001
1b9c9c11fdac157197ea45527ffabae2,52,3.7275049196436663,new_user_content_diverse,esporte_lazer,0.0001
b80b61cc25558319e7d8e262786ca7af,52,3.7196639276950783,new_user_content_diverse,moveis_decoracao,0.0001
eed5cbd74fac3bd79b7c7ec95fa7507d,52,3.668118425942342,new_user_content_diverse,Unknown,0.0001
df3ad3f81d16c72bccc160c5c81e40d3,52,3.6488402506417286,new_user_content_diverse,telefonia,0.0001
c83e096dc7df70cabe1508874eefc970,52,3.635793112852385,new_user_content_diverse,brinquedos,0.0001
a7216be504e1ff211b67479ab193a552,52,3.626639699553937,new_user_content_diverse,utilidades_domesticas,0.0001
283ede5fd5aed76f9b6163d057098554,52,3.5678259754113215,new_user_content_diverse,cool_stuff,0.0001
5d096ee78b3150e1dcab797e13884824,52,3.562531911534663,new_user_content_diverse,utilidades_domesticas,0.0001
f288cae3916218ec01f708d093b29d4f,52,3.553621369148892,new_user_content_diverse,ferramentas_jardim,0.0001
d8a5b759acaff49096bf67c33d9a9372,52,3.550177275414529,new_user_content_diverse,utilidades_domesticas,0.0001
cbc1321327e4846330530a9abcc13841,52,3.5441810241698297,new_user_content_diverse,esporte_lazer,0.0001
0bd478959805d86aabe80febd51789e4,52,3.5257613925423694,new_user_content_diverse,esporte_lazer,0.0001
1ed390fc2e1df06251341c288d315eea,52,3.481947915412498,new_user_content_diverse,esporte_lazer,0.0001
a126cf2ba6e20ffef685352e40945a68,52,3.478353138324277,new_user_content_diverse,cama_mesa_banho,0.0001
1ac09f60f3c3bc2021c637ef23fa3248,52,3.4530957711294743,new_user_content_diverse,brinquedos,0.0001
33a556a744bc9ea4e216c3990d352d03,52,3.451825343371316,new_user_content_diverse,telefonia,0.0001
200eaffedd57c444ee6cd8ee8644039d,52,3.4419535918901922,new_user_content_diverse,relogios_presentes,0.0001
dd66beca916c169c2a77e40ae2858623,52,3.428331880002218,new_user_content_diverse,cama_mesa_banho,0.0001
705affd495e328b5af6d73bc403c6bcf,52,3.424458687906035,new_user_content_diverse,eletroportateis,0.0001
0654d3c1e3efc7e7cd9dbde9cb743df2,52,3.424296278333919,new_user_content_diverse,ferramentas_jardim,0.0001
96b98d97d2ecc26af3bc439935d9dc46,52,3.4221246687740914,new_user_content_diverse,cama_mesa_banho,0.0001
51e3084a334ce75dc646c9c6eea90e37,52,3.4066012834039787,new_user_content_diverse,esporte_lazer,0.0001
ea5650a1a8c12b9348a0cefff6fb1d24,52,3.4019470692348692,new_user_content_diverse,cool_stuff,0.0001
58306668d7263e8ebd2d5c69ef31cc23,52,3.377706723303931,new_user_content_diverse,beleza_saude,0.0001
f09b7fd613031e630e7b5cf9911c0318,52,3.3775585301367816,new_user_content_diverse,papelaria,0.0001
942a3f93bb7ecf95f0b901bd89f4acdb,52,3.373498939780182,new_user_content_diverse,esporte_lazer,0.0001
ec03b7c4f40b96139d2ce2ef0b798284,52,3.3349614705303092,new_user_content_diverse,cama_mesa_banho,0.0001
b980f3256c981fc178514325143b1fc8,52,3.333522383995174,new_user_content_diverse,informatica_acessorios,0.0001
9cfb95272c4cd1e98619d3bdea888a7c,52,3.320162689475152,new_user_content_diverse,cool_stuff,0.0001
60ee9861f35c13d4a3a2bc10e86bb05b,52,3.311200639736499,new_user_content_diverse,beleza_saude,0.0001
d2e131d6f19ae0d665fc1a6c420b4f4c,52,3.3009334551546443,new_user_content_diverse,relogios_presentes,0.0001
0ec96e6d31a1493b0475805c9ae1a0a2,52,3.2868836633441516,new_user_content_diverse,moveis_decoracao,0.0001
f74eb9bc847b5e5e906e5e214bb451b8,52,3.2817329710252148,new_user_content_diverse,moveis_decoracao,0.0001
1dfb36d969d347f56f43590ec42c7b8c,52,3.2678907980763015,new_user_content_diverse,esporte_lazer,0.0001
261dc97192b478e60fd1318cd0650618,52,3.26652131344246,new_user_content_diverse,utilidades_domesticas,0.0001
d316be2b41acc6a122548a0d08570ca6,52,3.2555337835580285,new_user_content_diverse,casa_construcao,0.0001
5f416bfe77190b2f1c9de649d926e56a,52,3.253072141366499,new_user_content_diverse,brinquedos,0.0001
c4ee4437696f1885d323b41852fedc8c,52,3.2453045721730827,new_user_content_diverse,utilidades_domesticas,0.0001
e256d05115f9eb3766f3ab752132a4e2,52,3.2335785842063007,new_user_content_diverse,informatica_acessorios,0.0001
6b120063aeece762b2ef81da00c75ab9,52,3.225392867724139,new_user_content_diverse,brinquedos,0.0001
59be0d716996dda6b7d60b3e839efad3,52,3.2242791435187175,new_user_content_diverse,beleza_saude,0.0001
6642e66f26b6e23817ada36eeae229bc,52,3.2127712221802933,new_user_content_diverse,informatica_acessorios,0.0001
ed8ba7857b8c1dd66da5bf95ecd166a4,52,3.2113983975782,new_user_content_diverse,utilidades_domesticas,0.0001
e145fe0be63a7cfdb3b2d57c6769cec1,52,3.2086363181647255,new_user_content_diverse,eletrodomesticos,0.0001
c33a764dad4f6747f7c56115bb8d5bb7,52,3.169006712188283,new_user_content_diverse,informatica_acessorios,0.0001
0661920a7a5f19746f501d1190888270,52,3.1649278843320854,new_user_content_diverse,moveis_escritorio,0.0001
516ccdc0667fe7e260156d1998ef9546,52,3.1324470874144783,new_user_content_diverse,moveis_escritorio,0.0001
e13f46cf68d356e0ac0f32058af20911,52,3.114440927556152,new_user_content_diverse,fashion_bolsas_e_acessorios,0.0001
8920f1824cd68512eb6fb0b0f41004bf,52,3.111415113417937,new_user_content_diverse,fashion_bolsas_e_acessorios,0.0001
317a06884480d645d7f0bc82455ec277,52,3.10884996643105,new_user_content_diverse,informatica_acessorios,0.0001
7d490fb7ec6eac63302590beef157c10,52,3.0780009526432255,new_user_content_diverse,construcao_ferramentas_seguranca,0.0001
44ce1d7bd584edde67a1d743349829f2,52,3.074527939509411,new_user_content_diverse,cama_mesa_banho,0.0001
65b89f415ce968a584fde133ae3ce3bf,52,3.061452342589946,new_user_content_diverse,moveis_decoracao,0.0001
3d82497d58f46e57e5fdb6cd68a03a2b,52,3.042516677948196,new_user_content_diverse,utilidades_domesticas,0.0001
de7087431dce1f95bf39105df32825cd,52,3.038296445776411,new_user_content_diverse,esporte_lazer,0.0001
060890b1af8cc031e9dde49cf544f884,52,2.9836058738621833,new_user_content_diverse,automotivo,0.0001
0f3777229e40207d248acfd6e1f716b6,52,2.9730508157496773,new_user_content_diverse,esporte_lazer,0.0001
4e72c18c19fee00460f9504012cb244d,52,2.9728281454735086,new_user_content_diverse,moveis_decoracao,0.0001
3e9b58f1436820c248d3f98d7229bb14,52,2.944004763761006,new_user_content_diverse,relogios_presentes,0.0001
7501e40e8bc7a7db7c2f4b005e1dddcb,52,2.941890654040154,new_user_content_diverse,informatica_acessorios,0.0001
622d3b263cd40b06e1eeea144fb83f19,52,2.864969118933413,new_user_content_diverse,bebes,0.0001
b343cce43d6f08fe602d2892b106ad59,52,2.8455759525626814,new_user_content_diverse,moveis_escritorio,0.0001
ffbe3df3856b1fef3fee8f1264105a89,52,2.8334174808413652,new_user_content_diverse,beleza_saude,0.0001
3879913e3a462abe3be99c14310898b5,52,2.821214788956884,new_user_content_diverse,relogios_presentes,0.0001
0a4dea9eaeaaea5b7894a9a4ec6ed660,52,2.8089973769448395,new_user_content_diverse,informatica_acessorios,0.0001
7c6ff274f0411bde88f5df8db5f64693,52,2.797324896725892,new_user_content_diverse,informatica_acessorios,0.0001
e3f7b3cbb0ccf1f1e361e6974b22e346,52,2.7733057773801852,new_user_content_diverse,cama_mesa_banho,0.0001
cf6514025ef5d3a93d69d2a7bfa4036b,52,2.6689325832240076,new_user_content_diverse,cama_mesa_banho,0.0001
e50ee1b5ca5566f7f341e115533015f5,52,2.5540784908051473,new_user_content_diverse,cama_mesa_banho,0.0001
ebf7d9b8166c02eb72e573eebd630458,52,2.503690418783687,new_user_content_diverse,cama_mesa_banho,0.0001
3c261802e239d1f2dcda5ed49aa14220,52,1.172559291079616,high_value_tier3_diverse,brinquedos,0.0001
f4938e02188d323c8412d2ea07d230e4,51,3.900722170959008,new_user_content_diverse,perfumaria,0.0001
9e2ee57a77fedecd33b6914e9cf61199,51,3.8413819402256575,new_user_content_diverse,beleza_saude,0.0001
d33a74e1b6cfc152b6b3f43324d54987,51,3.8153169740889377,new_user_content_diverse,informatica_acessorios,0.0001
8784c4d113e30be2fb64b69be0551b30,51,3.7637689981522446,new_user_content_diverse,papelaria,0.0001
c4a235a34fa3361e6746f11175504a94,51,3.7556348251384333,new_user_content_diverse,beleza_saude,0.0001
011ae9863bd5b15e528a16dd8ceb4772,51,3.7420715365745694,new_user_content_diverse,brinquedos,0.0001
24e8c79f39c68fbdbd57a5813ae72b94,51,3.7311338585246134,new_user_content_diverse,relogios_presentes,0.0001
50d77758742285ff49f340ebdf0df5a7,51,3.727798564569268,new_user_content_diverse,eletrodomesticos,0.0001
9c0f79b9daf5436386477b4e17b94389,51,3.717667289989929,new_user_content_diverse,moveis_decoracao,0.0001
a4d0871577d73bc394c482dd0998af7d,51,3.71704409993446,new_user_content_diverse,beleza_saude,0.0001
832b74a0faa3b602a48e0f20990adaf7,51,3.6464479516288373,new_user_content_diverse,beleza_saude,0.0001
def8b2856a5c8fea8715aa849a198cd4,51,3.6272599987195644,new_user_content_diverse,brinquedos,0.0001
0f3de29f8370072525a20385ebbe889a,51,3.600201246509882,new_user_content_diverse,relogios_presentes,0.0001
81d2fa5b1805af5f9e0d08af321b2f35,51,3.584062498008688,new_user_content_diverse,beleza_saude,0.0001
bbbf1bcea60c934fa6237fe10476c475,51,3.5637949296986537,new_user_content_diverse,papelaria,0.0001
11ad873e7f5b2a8fe696997ba983e2d1,51,3.539962109626249,new_user_content_diverse,cool_stuff,0.0001
b914a18d4547eff292fedeccc82faec6,51,3.531545611608451,new_user_content_diverse,relogios_presentes,0.0001
f3b82a9bd4330abce1d6fc15a966e6d7,51,3.515308545900624,new_user_content_diverse,beleza_saude,0.0001
7ad0b0e87f7c4eb1b68a8cebf875257b,51,3.5149254255958433,new_user_content_diverse,moveis_decoracao,0.0001
d189fbf8b5d79a670cebcaaad68d77b2,51,3.5044966965193156,new_user_content_diverse,papelaria,0.0001
f72b7888719ff77bf96e14bc97b64430,51,3.476209176998494,new_user_content_diverse,cama_mesa_banho,0.0001
044b06b901539ec1ac136565a97d0fec,51,3.4674234622196014,new_user_content_diverse,esporte_lazer,0.0001
e272c7b6c21c38e8ee510666a28460d4,51,3.450206910768583,new_user_content_diverse,informatica_acessorios,0.0001
fcad6e5643f855de4b616a24e6dd25e4,51,3.429460212129269,new_user_content_diverse,cama_mesa_banho,0.0001
e435ceb7ced9b8446defd858630454ed,51,3.399196044590473,new_user_content_diverse,beleza_saude,0.0001
3c6be4372f013b15ef6c2d0f89452998,51,3.3900179650537416,new_user_content_diverse,papelaria,0.0001
e2f1ccf86759df28dd1e9f2e0e3242d4,51,3.3830498957233908,new_user_content_diverse,beleza_saude,0.0001
e38ae1121c1566bb56b728d8079b2d75,51,3.381457907213172,new_user_content_diverse,informatica_acessorios,0.0001
d34ec3c23c142291062f958688a1b41c,51,3.332416121471283,new_user_content_diverse,malas_acessorios,0.0001
467c6bb41a33d10e03816f139e7baf85,51,3.3233560113316036,new_user_content_diverse,esporte_lazer,0.0001
43fe236fd16fba129a5498ba4b1b47fe,51,3.3226577672408446,new_user_content_diverse,pet_shop,0.0001
2ca49532371b32e19b3db0809a52ab25,51,3.32194845675255,new_user_content_diverse,cool_stuff,0.0001
e15cee02291017f6f12b4115ffb417e6,51,3.2954704656829694,new_user_content_diverse,moveis_decoracao,0.0001
d3f4f3de0f4576184674937d1e9cecca,51,3.28795981779794,new_user_content_diverse,brinquedos,0.0001
4f47791b7d4e127b53fdfceea592e926,51,3.2819200356271385,new_user_content_diverse,informatica_acessorios,0.0001
07d78aaf21af9a0d738b9da323e3571d,51,3.2690989363513396,new_user_content_diverse,automotivo,0.0001
bc7783fa09789dd5984d2c9213413a97,51,3.26806297139471,new_user_content_diverse,beleza_saude,0.0001
1d4de03a6141ce2a2ae5a97f51cabb37,51,3.2508029073482034,new_user_content_diverse,cama_mesa_banho,0.0001
cef9d587c2c31442c9b95eef617db1f4,51,3.2299385871237387,new_user_content_diverse,telefonia,0.0001
90b86c830114ddc888f6380a223ee285,51,3.205058269018748,new_user_content_diverse,cama_mesa_banho,0.0001
2d5bb6fc16b9fb75539ddcd93de86aa4,51,3.1904101386111035,new_user_content_diverse,brinquedos,0.0001
24d7b551f0ea7c3cea080d402b211132,51,3.1766243001491805,new_user_content_diverse,cama_mesa_banho,0.0001
c78b767da00efb70c1bcccab87c28cd5,51,3.1728724334606873,new_user_content_diverse,informatica_acessorios,0.0001
340e3e28357bb29f7612c86c13d9729a,51,3.162775180210826,new_user_content_diverse,beleza_saude,0.0001
e1da6ab77f4859eb17950e5df1c0f815,51,3.1490424023805454,new_user_content_diverse,pet_shop,0.0001
1d6494a42302dba967b0c3a9c655d1a5,51,3.1463172873007927,new_user_content_diverse,utilidades_domesticas,0.0001
8640f0c0e2d0af93274cad7452f80034,51,3.1247999727170463,new_user_content_diverse,beleza_saude,0.0001
1ba4e3fe92f16fd5a8942f7b7d804b52,51,3.1189919944817373,new_user_content_diverse,bebes,0.0001
9b2db9ec16a8a51549f32462bf973523,51,3.118497238631772,new_user_content_diverse,brinquedos,0.0001
07591f80309eb6393c6af043b234cb83,51,3.117831124813257,new_user_content_diverse,moveis_escritorio,0.0001
b0e9f0cc1a936b07b4fc11b3a35ad519,51,3.1074891546272396,new_user_content_diverse,beleza_saude,0.0001
